text,label,置信度
Dior大秀时装周巴黎时装周王楚然在Dior大秀现场的表现力真的夯！她那份松弛且自信的气场，将品牌的优雅内核诠释得淋漓尽致，期待她与Dior碰撞出更多时尚火花。雨纷飞爱相随的微博视频,0,0.9840196371078491
本来比赛输了我也打得不好骂我都无所谓我看到很多对于野辅很恶意的评价真的忍不住要说总说lpl没新人这种舆论新人要怎么出成绩有自信打出来？,1,0.8332839608192444
九尾XXZ开一个明天卡位赛的剧透帖主语我们几换几默认lgd在前有特殊情况会说场馆信号不好请见谅赛中开人糊了我会删多久都磨不灭自信第二轮不留遗憾,1,0.6641503572463989
Dior大秀迪奥品牌大使王楚然，现身迪奥二零二六秋冬秀场自信明亮美！迪奥品牌大使王楚然巴黎时装周,0,0.9605350494384766
回到家元宵晚会已经开始一会儿了，刚好是喜人们的小品。六六最近每天看一个喜人作品，对张呈、雷子、杨叔叔已经很熟悉了，看得津津有味。后面紧接着陆虎的节目，真是红气养人，看着虎子这几年状态越来越好、越来越自信，还是很替他开心的。后面我去房间有点事，突然听到六六喊我：妈妈，这个是不是飞驰人生里的叶经理？我一看还真是魏翔，看来这些节目都没白看，脸全记住了央视元宵晚会央视元宵晚会,0,0.9758275747299194
当你面对你个人感到紧张或者恐惧，本质上是因为你对他有所求。面对长辈，你要寻求认同和接纳，面对异性你要寻求好感和爱意，面对黑夜里的陌生男子，你的紧张也是因为求一种安全的状态。这就是为什么常言道无欲则刚。所有的怯场、讨好、小心翼翼和患得患失，底层的逻辑都是欲望与需求。因此，真正克服这种紧张和恐惧的解法，不是去生硬地伪装自信，也不是去过度揣摩对方的喜好，而是向内审视，在心里问自己一句：我此刻，到底在向他求什么？当你看清了那个隐藏的诉求，并试着在心里放下它，告诉自己就算得不到他的认同好感，我依然完整且有价值时，那种压迫感就会像被抽走基石的建筑一样瞬间崩塌。当你收回了向外索求的手，你也就拿回了属于自己的掌控权，从而能够以真正平视的姿态，从容地站在任何人面前。,2,0.47951728105545044
稳居C位！7岁英歌小女孩深圳街头炸场深圳和英歌舞的双向奔赴3月3日，广东深圳，元宵节英歌舞燃爆街头！7岁小网红庄恩琪稳居C位，自信起舞、气场全开，瞬间圈粉无数。接受记者原创采访时，她可爱喊话：第一次来深圳，希望深圳的哥哥姐姐，看到我的英歌舞很喜欢。深圳第一现场的微博视频,0,0.9784011840820312
凡是大成就的人，没有一个人是谦虚的，他们都是迷之自信，不在意任何人的质疑、否定和嘲笑。敢于想别人不敢想的事，说别人不敢说的话，做别人不敢做的事，敢于斗争一切，用谦实来形容他们才最准确。谦虚，是指不夸大自己的能力和价值，也是指当一个人有信心地做出决定或采取行动前，仍然能够主动向他人请教，不自满，不自大。谦实，既有谦虚的意思，又有实事求是、脚踏实地、真诚待人的意思。这是既谦虚，又有实力，而不是没实力，又虚又弱，却还谦虚。王叔，强势文化学习群,0,0.4505002796649933
跟小贝do绝对是神仙体验前戏其实和正片一样重要懂前戏的男人不会让女人失落会在你了后肌肤的轻抚确保你仍有这段享受而且他的眼神无时无刻追随你通过你的各种反应确认升温彼此对得到对方的渴望沸腾得恰到好处时再占有你他会在aftercare让你软着陆不会因为戛然而止而患得患失他会用眼神确认他在你心中的表现并充满自信地一笑许诺你下次更美好小贝是完美的lover,0,0.9071367383003235
陈丽君未来可期，希望她能成为中国电影未来的门面看完镖人真的很难不爱上阿育娅！大漠的女儿，怎会惧怕风沙！阿育娅可以是公主也可以是女王春节档马上有戏一分钟视频创作季陈丽君大众电影封面电影拆台君的微博视频,0,0.9838240146636963
网友穿去公司年会了。汉服文化自信国风,0,0.8982680439949036
从容自信，中国女人雄起！在互联网的存在是为了发疯的微博视频,0,0.6686854958534241
李兰迪汤圆全洒了博主新浪明星分享了一段李兰迪在元宵节挑战单手转酒杯的视频。事件中，李兰迪自信满满地将汤圆放入杯子尝试转圈，结果汤圆洒了一地，场面搞笑又狼狈；她反应自然，不掩饰失误，还即兴尬舞救场，随后很快二次挑战成功，完成翻车到逆袭的喜剧效果。这次意外展现了李兰迪真实不做作的性格，她面对小尴尬时轻松化解的态度，赢得了网友好感，引爆全网玩梗话题。整个事件发生在节日氛围中，体现了她的邻家女孩魅力。李兰迪汤圆全洒了,0,0.9261263608932495
刷到了一条让我毛骨悚然的评论世界和平总共26天从二战结束到冷战结束，期间共45年，只有26天，世界没有任何战争好绝望,1,0.8380316495895386
现在的小红薯微博抖音一打开就是中国人在外面拍摄的空中导弹飞过和平鸽和导弹在同一个天空飞舞空中几道白色的痕迹渐行渐远其实是导弹还看见一个人拍的，导弹不停的自动追着一个飞机，追上就把飞机炸了，飞机冒着黑烟掉落下去这个辟谣了，说是游戏视频，苍天啊真的让很多人信以为真何意味有人懂我的心情吗，战争画面被普通人用智能手机拍下以短视频形式上传，这让我觉得很我真的说不出来，感觉离自己太近了，不是物理距离的近，我真的形容不出来,1,0.810250997543335
战争的影响会越来越小，指数也会继续震荡上行。风险点在中下旬，还早呢。元宵节快乐。,0,0.9185307621955872
美国国防部长皮特赫格塞斯：这场战争不是我们挑起的。但在特朗普总统的带领下，我们正在结束它。这不是伊拉克，这不是无尽的战争。今天在他们的绝望中，敌人暴露无遗，伊朗的导弹和无人机不分青红皂白地倾泻在酒店、机场、公寓以及其他邻国的平民目标上，懦弱的伎俩，来自一个数十年来一直以懦弱伎俩为生的政权。不要愚蠢的交战规则，不要国家建设，不要民主建设我们为胜利而战，不浪费时间或生命。这样规模的行动将会有伤亡。战争是地狱，永远如此。viaclashreport这个人真的好弱智啊。纳粹带着一种天真的幻想进入了战争：只有他们能炸别人，而别人不能炸他们。英国皇家空军轰炸机司令亚瑟哈里斯爵士的回忆录轰炸攻势多架美军战机坠毁伊朗导弹击中美第五舰队总部瞬间热点现场海外新鲜事包容万物恒河水的微博视频,1,0.7288387417793274
伊朗剑走偏锋，不炸军事要地炸海水淡化厂quot;国际局势quot;中东局势quot;伊朗quot;以色列伊朗局势春节二创视频大赛三分钟助燃计划阿森正能量的微博视频,2,0.6171557903289795
巴基斯坦总统昨晚发声：我们强烈谴责在谈判进行期间对伊朗发动的战争......我们重申支持我们兄弟国家的领土主权和领土完整。比那些苟且的王爷国强太多了。,2,0.37697821855545044
我们要认清这场战争的性质：这是美以对伊朗的侵略。美国用谈判作幌子欺骗了伊朗。而美国想短平快拿下伊朗，十有八九做不到，战争有可能会扩大到整个中东。国际问题学者高志凯的详细分析。中东局势解读高志凯频道的微博视频,2,0.6204517483711243
从二战结束到冷战结束，期间共45年，只有26天，世界没有任何战争我们做的事没有人晓得，我们的子孙与世长存得闲谨制世界和平总共26天右右一霸三点鎏的微博视频,2,0.6235079169273376
中东战争，俄罗斯受益了！,0,0.6786016225814819
美以伊战火升级，義见更新来迟，见谅。这期，我要谈在爆炸声中，我对这场战争走向的思考，以及我所作出的艰难抉择。美以伊开战新闻现场張經義的微博视频,2,0.6897252202033997
内塔尼亚胡被问及是否将特朗普拖入对伊战争时大笑3月3日，以色列总理内塔尼亚胡接受福克斯新闻采访，在被问及以色列是否将美国总统特朗普拖入对伊朗战争时，他当场大笑。内塔尼亚胡表示：这太可笑了。特朗普是世界上最强大的领导人，他做自己认为对美国正确的事。2月28日，美国与以色列对伊朗发动袭击。特朗普称，袭击的理由是所谓伊朗当局拒绝在核武器研发问题上妥协。今日俄罗斯RT的微博视频,2,0.6205728054046631
黄景瑜主演票房突破100亿从红海行动到飞驰人生系列，一路稳扎稳打，黄景瑜百亿票房，是观众给的最好勋章。汪秀华的微博视频,0,0.9806206822395325
美以空袭伊朗女子小学，165个无辜的孩子不该成为战争的代价，愿硝烟散去，世界再无伤痛。伊朗165名女小学生遇难下葬画面大玉米宝的微博视频,2,0.47145789861679077
战争只是一群老头的政治游戏，可冲上去的却是一群年轻人.战争结束后，资本家满载而归，政客握手言和，只有母亲抱着墓碑哭泣.,1,0.7372222542762756
生活手记2026战争今天是中国传统的元宵节同样是窗外响着炮声但是中国的炮声是幸福安康的伊朗的炮声却是被欺负的愿世界和平,0,0.3900940716266632
"随着全球风险偏好暴跌，美元上涨周二上午，随着投资者权衡美伊战争的影响和潜在持续时间，美元略有上涨，这是在前一天上涨的基础上。随着战争进入第四天，衡量美元与一篮子主要货币的美元指数上涨了近1。过去一年，广泛的去美元化趋势使美元贬值，美元指数在过去12个月中下跌了7以上。从历史上看，美元世界储备货币被广泛视为一种稳定的资产。瑞穗欧洲、中东和非洲的战略家今天上午在一份说明中表示：当你重新引入交易条件冲击时，一个以重大方式跳入去美元化趋势的市场可能会很快被抓住。他们补充说：你开始看到美元流动性的争夺不是因为人们突然喜欢上了美元，而是因为在压力下，世界仍然以美元结算，资金以美元结算，以美元对冲，并最终以美元购买能源美国现在也是净出口国，在过去的一年里，由于去美元化的叙述，我们一直看着外汇相关性飞出窗外，嗯，这是那种把一切都收回的时刻。DollarrisesasglobalriskappetiteplummetsTheU.S.dollaredgedhigheronTuesdaymorning,buildingongainsseenthepreviousdayasinvestorsweighedtheimpactandpotentialdurationoftheU.S.Iranwar.Asthewarentereditsfourthday,theU.S.dollarindexwhichmeasuresthegreenbackagainstabasketofmajorcurrencieswasalmost1higher.Abroaddedollarizationtrendhasdentedthevalueofthedollaroverthepastyear,withthedollarindexlosingmorethan7overthelast12months.Historically,thedollartheworldsreservecurrencyhasbeenwidelyviewedasastableasset.Amarketthathadjumpedintothededollarisationtrendinsubstantialwayscangetcaughtoutquicklywhenyoureintroduceatermsoftradeshock,strategistsatMizuhoEMEAsaidinanotethismorning.YoustarttoseeascrambleforUSDliquiditynotbecausepeoplesuddenlylovethedollar,butbecauseinstresstheworldstillsettlesinUSD,fundsinUSD,hedgesinUSDandultimatelybuysenergyinUSDwiththeUSnowanetexportertoo,theyadded.WevespentthepastyearwatchingFXcorrelationsflyoutthewindowthankstothededollarizationnarrative,wellthisisthekindofmomentthatsnapsitallback.",2,0.7186620831489563
此刻元宵节的烟花在窗外绽放而世界的另一头响彻天空的声音是用来战争的导弹突然想一百年前也会有外国人为我们祈祷平安吗？我想大概是有的吧就像我现在为遥远国度的人民祈祷一样人民最不希望战争,2,0.6044427156448364
美首都集会抗议美以对伊朗动武当地时间3月2日晚，美国首都华盛顿白宫门前爆发反战集会，大批民众举着标语、喊着口号，强烈抗议美国与以色列联手对伊朗发动军事打击，要求立刻停火、停止把美国拖进中东新战争。这场抗议并不是小范围活动，现场有上百名民众聚集，有人高举伊朗国旗，有人举着空袭遇难者画像，现场最扎眼的一条标语写着别忘记伊拉克战争、别忘记海湾战争，抗议者直言，当年的战争给中东带来无数流血牺牲，也让美国背负几十年安全隐患，现在不能再重蹈覆辙。民众的核心诉求很明确，他们反对美国政府绕过国会、未经授权发动军事行动，认为这违反美国宪法，是基于谎言的战争，同时呼吁把纳税人的钱用在国内医疗、民生，而不是扔在海外战场，还要求美国撤出中东，拒绝再深度介入中东冲突，别让美军士兵白白送命，也反对美以联手升级战火，呼吁用外交谈判代替轰炸。现场有人直接对着镜头说，谁来治理伊朗，是伊朗人民的事，美国政府在用民众的钱在伊朗杀人，他们为此道歉，还有犹太裔民众参与抗议，说厌倦了无休止的流血，这场战争不道德，是对人类的犯罪。而且这并不是华盛顿一地的抗议，同一天傍晚，纽约、旧金山、洛杉矶、芝加哥、亚特兰大等全美20多个州、50个城市同步爆发游行，纽约数百人冒着严寒在哥伦布广场集会，喊着要和平不要战争、停止轰炸伊朗，旧金山民众在市中心广场谴责美以军事行动，要求结束美国在中东的军事介入。组织这场全国抗议的是美国知名反战团体即刻行动制止战争消除种族主义联盟，他们警告，现在的冲突很可能扩大成毁灭性的地区战争，必须用民众声音阻止事态失控。简单说，白宫前的这场抗议，就是美国民间对美以联手打伊朗的直接反弹，大家反战、反滥权、反把国家拖入新泥潭，既心疼本国的钱和人，也同情伊朗平民遭遇，一致要求立刻停火降温。美首都集会抗议美以对伊朗动武云默价投笔记的微博视频,2,0.7481046319007874
我真的好想哭到底要他回应什么回应一个无凭无据个人捏造出来的谣言吗17年早就已经回应过了回应的微博无人在意只跟着网络舆论一边倒每次被造谣都要回应一遍才真的是占用公共资源不是吗别的国家还在打仗我们现在还在这么和平的环境里面没有战争但仿佛在网络上对喷也变成了一种不用付出什么就能打响的战斗。路人听风就是雨根本不在乎事实到底是什么抱着吃瓜群众的心态旁观随便一造谣就给人背上xxxx的骂名指着这个人说道：噢他呀他之前不是xxxx嘛怎么还能出来混的啦？不管你是否澄清过这个骂名就已经戴在了他的头上在下一次被审判之前成为了一段屈辱史粉丝们为了自担开始互相对骂这样这么傻逼的饭圈风气和网络我真的受够了。,1,0.829683780670166
世界和平总共26天世界和平总共26天说法解读这个说法并非指人类历史上只有26天完全和平，而是有特定的时空和统计背景：来源与定义：该说法源自匈牙利一位战争问题专家的统计，特指1945年二战结束至1990年冷战结束的45年间，全球范围内没有发生任何战争冲突的天数仅有26天。它强调的是这一特定时期内，局部战争、武装冲突几乎从未间断。传播背景：近期因伊朗遇袭、迪拜地标遭袭等地缘冲突升级，这一说法被广泛传播，用以表达对和平的珍视和对战争的反思。注意事项：这一数据是对特定历史阶段的极端化表述，并非严谨的学术统计结论。二战后，虽然局部冲突不断，但大国之间,2,0.8517378568649292
刚看到一个数据，有点震撼。从公元前3200年到1964年，5164年里，世界上共发生战争14513次，只有329年是和平的，再说近一点：19451990年冷战45年间，全球完全没有武装冲突的天数，只有26天，也就是说，几乎每一天，地球上都有某个地方在打仗，说到战争的原因，翻来覆去无非三个：资源、宗教、领土，再深一点看，其实最后都能落到资源上我有，但守不住；你没有，但想要，你有丰富的资源却没实力守住，自然有人会帮你守。谈判桌上谈不拢，那就战场上见，世界和平，应该是很难实现的愿望。伊朗发布袭击美军基地画面齐宇的车与家的微博视频,1,0.5440608859062195
以斗争求和平则和平存，以妥协求和平则和平亡。不管是国际局势还是现生，借教员这句话分享给大家共勉,0,0.7947952747344971
多年前在陪都的某个旧址展览馆读到梁漱溟的一句话：一觉醒来，和平死了。我们活在这样一个时间里。,1,0.664706826210022
世界和平总共26天原来从二战到冷战结束的45年里，全球只有26天完全没战火。看完突然懂了，我们习以为常的平安，其实是别人拼尽全力守护的奢侈品。不是岁月静好，是有人替我们挡住了风雨，这平凡的日子，真的值得拼尽全力去珍惜,0,0.7055090069770813
那些为战争摇旗呐喊、渲染对立的，可曾真正想过自己究竟在追逐什么？当盯着大盘K线的起伏、期盼黄金白银的疯涨时，是否忽略了炮火下破碎的家园、流离失所的生命？股市的红绿跳动换不来和平年代的安稳睡眠，贵金属的涨跌曲线暖不了战争中冻僵的双手。尽管。。。唉。。。预测对了又如何。。。战争哪能让普通老百姓发财？它只会把活生生的人撕碎，做妈妈的再也等不到放学的娃，家门口的超市被炸成瓦砾堆，街坊邻居的笑声早已被炮声盖过。怕都是没见过炸弹落下来时，老百姓抱着孩子往防空洞跑的样子。愿和平的鸽哨，永远比战争的号角更响亮；愿人类对生命的敬畏，永远压过对利益的贪婪。让我们一起祈祷：世界无战，众生皆安。当世界仍被冲突与动荡裹挟时，我们却能在这片土地上安心工作、从容生活。这份岁月静好的背后，是国家强大的臂膀为我们撑起的安稳天空。这份强大，让我们不必在炮火声中惊醒，不必为生存奔波流离，不必在不确定性中焦虑未来。当其他国家、甚至都不能被称之为国了，还在为能源、粮食、安全问题焦头烂额时，我们却能在稳定的环境中追求梦想、创造价值。这，就是中国的伟大。为生在这样的时代、长在这样的国家而骄傲，更为无数默默守护这份安稳的人们而自豪。,1,0.7888848185539246
和平不仅珍贵，而且脆弱。热爱和平的意思是在各种可欲之物中将和平排在高位，甘愿为之牺牲其他，如爱情、财富、生命、名誉等等等等。就个体而言，拒绝直面各种善好之间的不可调和并做出抉择，绝非其自我标榜的热爱和平，而是虚伪懦弱。因为好东西总是昂贵的，很多时候是需要弄脏手的。不承认这一点，热爱的就不是和平，而是不劳而获。,1,0.522551417350769
据X博主制图：和平委员会正在轰炸伊朗。伊朗遇袭小学超150人死亡中东这场仗越打越大了,1,0.5199934840202332
当今世界的主题：世界和平。,2,0.7398736476898193
我觉得热巴回国的第一件事应该是和随行人员去医院做个全身体检确保身体健康，然后再找心理医生看看心理健康问题，毕竟我们中国人生长在和平的土地上，活在和平年代，平时手机上看看打仗也就算了，真正见到战争的残酷还是会给内心很大的冲击的，为避免此次事件给热巴和随行人员留下心理阴影，请团队重视重视再重视,2,0.6526011228561401
体坛电子竞技俱乐部t1训练赛晚场第二把海岛8杀双人编制吃鸡一圈以为是小岛圈我们快速过了桥结果二圈刷回去了后面就是我们泡水的几圈决赛圈森森和森森神俩人果断去打vs超帅打赢拿下后梅花桩刷在了大仓！然后就是努力的躲避投掷物最后稳稳的收割很好的配合吃下此鸡！好吃！薄荷绿乌龙的微博视频,0,0.8340427279472351
2026年3月3日，来苏州的第4004晚。寒假到今天正式结束。新学期晚托和周末课的人数上都有变化，但正如我爸所言，一切都会越来越好。趁着能早睡，尽量好好睡觉。过完年国际局势这么紧张，基金也跟着大起大落，这还不是最让人揪心的。中国有句古话，皮之不存，毛将焉附？还有一句，覆巢之下无完卵。现在整个中东的大部分国家都卷入了这场纷争中了，如果全世界都兵戎相见，别说经济，就是性命都是朝不保夕。思及此，还是不得不感谢当年的革命先辈，是他们的流血牺牲，才换来今天我们国家的繁荣与和平，才有了我们可以不用在战火之下战战兢兢。那么，我们就早睡早起，好好吃饭，认真工作，勤于锻炼，学会休息。愿世界美好。晚安，世界。晚安，辛苦的人。,2,0.44258567690849304
战地运动员祝大家元宵节快乐珍视祖国的和平盛世运动员的b面人生元宵节中东现场直击孙发京的微博视频,0,0.979902446269989
一年一度的哆啦a梦大电影，海底鬼岩城不出意料也被魔改了。前半部算忠实还原老版，还加入了一些漂亮的创新，很惊喜，但是后半部叙事节奏全乱，没有起伏，画蛇添足加了一些东西，删了一些东西，海底鬼岩城的机器军团和波塞冬的恐怖完全被弱化了。穿越国界和进入亚特兰蒂斯的紧张，迷失在鬼岩城里的孤独和害怕，静香陷入绝境的绝望，全都不见了，变成平铺直叙式似的走过场。画面表现形式也为了要突出绚丽多彩而失去了故事真正需要的氛围感。老版深刻的反战色彩我相信给很多看过的小孩子都种下了一颗朴素的向往和平反对战争的种子，但新版看来是没有这个能力了。看电影的时候恨不得立刻用seedance手搓一个合格的新版出来。话虽如此，我还是会每年继续支持哆啦A梦，希望哆啦a梦带给小孩子们对善良，美好，友谊的向往可以延续到下个世纪。,1,0.4717682898044586
唉，希望世界和平,0,0.9770073890686035
九紫离火年少吃多睡戒色小人退散心思不正的都倒大霉吧世界和平祖国强大万岁！,0,0.7908006310462952
驻日大使馆再次发文警告提醒日本，根据开罗宣言波茨坦公告日本投降书等具有国际法效力的文件，日本应完全解除武装，不得维持能使其重新武装的产业。但三菱重工、IHI株式会社、川崎重工等多家日本企业，长期活跃于防卫产业，生产舰船、战斗机、导弹等装备，对亚太地区和平稳定构成威胁。,2,0.7677063941955566
伊朗165名小学生遇难西方集体沉默都在过元宵，都在团圆。伊朗的孩子们无限期停课可能那是最后一课。不论国籍都希望世界和平，但和平和尊严是打出来的，绝不是乞求出来的！一分钟视频创作季微博新知体圈小仙女的微博视频,2,0.5337978005409241
外界战火未停，热搜却连三天霸榜。薛之谦没点名，网友对号入座本就是自己的选择，与歌手无关。愿世界和平，愿每段爱过都体面，愿热搜能真正关注更重要的事，而不是无休止的关注歌手的旧闻，10多年了这场爱恨情仇还过不去吗？都有自己的家庭，都有自己的过往，为什么不放下，往前走呢？谢娜喊话薛之谦谢娜要求薛之谦向张杰道歉醉红唇的微博视频,0,0.4011554419994354
张远李云霄山河吟张远这个山河吟的节目看了真的觉得心里非常暖，很盛大的人间烟火气，是如此国泰民安。在国际上战火纷飞的现在，更是让人感觉到正是祖国强大繁荣昌盛，才换来了我们和平与安稳的每一天,0,0.9792487621307373
张杰前女友被出轨是事实张杰前女友段曦亲自盖章：当年被出轨、被分手是事实。她和张杰恋爱多年，陪他吃苦、卖房支持事业，却在没正式分手时，被冷暴力抛弃，独自留在异乡，一度崩溃到想轻生。段曦还说，自己从没打过谢娜，却因为这个谣言，被网暴十几年，丢工作、被误解，连家人都抬不起头。更讽刺的是：你要薛之谦给张杰道歉，那谁给我道歉？我被造谣、被抹黑、被颠倒黑白这么多年，两位当事人从来没替我说过一句公道话。她还力挺薛之谦：老薛当年重情重义，在最难的时候帮过她，不是网上说的那种人。这波操作你站哪边？桐城小北的微博视频,1,0.676383912563324
撤离伊朗男子称对中国人放行很快伊朗人民很友好，护送中国人撤离，愿世界和平。,0,0.5728402137756348
周深唱完元宵休息吧周深春节晚会KPI超额完成这个春节档直接超额完成KPI，从春晚的吉量到如今湖南卫视元宵晚会的梦见你，一个人承包整段春节档的眼泪与热血！你永远可以相信周深！湖南卫视元宵喜乐会湖南卫视的微博视频,0,0.980046808719635
月全食完整时间节点：初亏开始缺角：17:50食既全红开始：19:04食甚最红时刻：19:33必看生光全食结束：20:03复圆恢复满月：21:17,2,0.8786327242851257
剑网3山海源流在上元佳节回梦经典，传承国风古典之美！元宵主题套装华灯逐月3月2日上线！转关抽28000通宝国风古典系列持君令与绮阁金影备受好评，如今再推新作雕琢工艺真实立体，建模模拟刺绣、珍珠、绸缎、轻纱等多重材质且将其有序结合古典配饰与纹样承袭传统风雅，传递元宵节美好祝愿，突出展现剑网3风格游戏美学共有两款偏色可供侠士选购，或矜贵不凡，或淡泊温润，豪华版礼盒另含定制白发,0,0.9709750413894653
穆祉丞白龙马好可爱穆祉丞白龙马超甜啊啊啊啊啊啊啊！！！一定要看到最后那一声得儿架我被萌晕了！！！湖南卫视元宵喜乐会元宵晚会节目单长治欢乐太行谷酥酥尖叫姬的微博视频,0,0.9814852476119995
当元宵节遇上月全食，百年难得一遇天象奇观元宵节赏月全食太浪漫了三分钟视频助燃计划用夕阳喂马的微博视频,0,0.9633580446243286
喜羊羊与灰太狼好吃日记元宵之夜！团团圆圆闹元宵，缤纷奇迹喜降临一口下去，就是甜！汤圆羊村守护者12之古古怪界有古怪喜羊羊与灰太狼CPE的微博视频,0,0.9803323745727539
一年一度科普：有人问元宵和汤圆的区别？戳图你就懂了！,2,0.7055285573005676
转发提醒！下次元宵节红月亮要等46年元宵节红月亮今天元宵节今天是农历正月十五元宵节，今年元宵节不仅迎来满月，还将邂逅一次难得的月全食。今晚，一轮红月亮将高悬夜空！月全食落在农历正月十五的概率极低。对我国公众而言，21世纪可见的元宵月全食仅有2007年、2026年和2072年三次。这次元宵月全食的观测条件极佳，堪称数十年一遇的绝佳机会。期待！网页链接央视新闻的微博视频,0,0.5826581716537476
元宵VS汤圆，元宵和汤圆究竟有什么区别大头和他的朋友们的微博视频,2,0.9160933494567871
元宵晚会好看刷到相声节目了，看起来还不错，苏轼怎么变成四个人了。,0,0.7032094597816467
元宵节快乐小甜即真理的微博视频,0,0.9753648638725281
迟来的元宵节快乐！请大家吃猪肉小圆子683宋威龙0325生日快乐swl宋威龙野狗骨头,0,0.9720727801322937
又一次加班到这个点了，是最早的一次吧！越来越好，元宵节快乐！,0,0.9822200536727905
来逛可园元宵庙会，看古装美女，感受古典美。东莞可园博物馆,0,0.8958882093429565
刘宇宁魏晨舞台走位2026年春晚与元宵晚会，刘宇宁、魏晨的毫秒级机械舞台走位，早已超越杂技级挑战的表层热议，成为央视舞台技术与艺人专业度双向赋能的标杆。两人以量化训练法将走位转化为肌肉记忆，甚至主动试错测试机械极限，用全开麦的稳定输出，在升降台与台阶矩阵的零容错考验中，打破了直播晚会重效果轻实力的刻板印象。刘宇宁192cm长腿的收放适配与魏晨的定点稳控，形成绝妙动静互补；元宵无名之花的阶梯舞台更将走位升华为人生攀登的叙事隐喻，让精密技术真正服务于艺术表达。这场表演既彰显了央视舞台的技术底气，也以硬核实力树立了真唱真演的行业范本，重新定义了晚会舞台的专业高度。刘宇宁魏晨舞台走位,0,0.895672619342804
元宵节快乐团团圆圆阖家欢乐,0,0.9810801148414612
祝大家元宵节快乐,0,0.9791624546051025
：恩恩。为相遇马年上元节红月亮，也呼应一下节日的色彩，共守一轮明月。再见半个世纪后了。。.元宵节快樂。。万安。晚安，我的河岸我的城。。aabb,0,0.971359372138977
元宵节快乐愿世界和平愿家人朋友身体健康,0,0.9813956618309021
元宵快乐呀黄星Eliot向全世界安利黄星eliot好好吃饭好好睡觉,0,0.9828808307647705
度过了幸福感溢出来到会有眼泪冲动的一天。很幸运元宵节居然给我排了假，早晨慢悠悠地九十点钟从床上起来，试了妈妈给我买的裤子鞋子，给妈妈repo被妈妈叨叨让我把衣服送去干洗，顺便叨叨了我爸哈哈哈。中午自己煮了一碗螺蛳粉，配着快乐老友记吸溜吸溜，吃完饭拉起窗帘在床上看了一部短剧，中间爸爸发消息给我说奶奶知道我元宵节回不去眼睛红红的，是啊，好像很多很多个元宵节都是在家里过的，突然感受到了春节是家人一起在家里过，元宵是家人一起去外面走走玩玩的不同之处。三点多躺下眯了一小觉，起来之后洗了碗，把短剧看完了，磨蹭了磨蹭四点多出门去看灯，听着歌，沐浴着黄昏的阳光，想着坐公交车去可以看看沿路风景，在公交站附近的喜茶店买了一杯果茶，发现今天有限定贴纸公交中间换乘的时候拍到了喜欢的照片，在天桥上看着来往的车流，正面来的一溜白灯，反面走的一溜红灯，还蛮好看滴！换乘之后天色变化越来越快，坐在窗边欣赏了一路蓝调的北京，有中央电视塔，有边缘闪烁着同频信号的居民楼，有像五彩斑斓的色块点缀一样的水果摊，有像重笔挥毫在卷轴上一样的立交桥，天空画布不仅渐变还在不断变色，真的好喜欢好喜欢啊！选择公交车是个无比正确的决定！！！今天去了同庆街看灯，觉得这个名字寓意很好，好多人！好漂亮！爸爸今天去看元宵喜乐会了，还拍了mzc应援给我看，可能他冥冥之中觉得这好像是峰峻小孩儿我肯定认识。回来的地铁上看到小孩儿要回来啦，收到了软乎乎的节日祝福和回归预告，可能因为自己在这里吧，又是团圆的节日，心生一种牵挂的家人要回来的幸福。这几天听的歌单里一直放着宝宝生日的cover，每每播放到这一首开头都是咚的一声，配合着他mv里奔跑的画面，每一次听我好像都能看到1月10号的蓝天，好像能看到那个薄荷绿小孩儿跑着闯进了我的心房，正如我最初认识他的感觉一样，突如其来，瞬间占据。希望我们，一直幸福。,0,0.902521014213562
大头叨叨叨叨提前一小时一下班，看到了迎春花元宵节快乐带姐妹云逛街，给她买的kt猫每天都会解锁同事的耙耙柑,0,0.8345661163330078
AI确实有点像佞臣。我随便问ChatGPT一个问题，它就要先夸我一句这个问题很犀利，没有一定水平的人根本想不出来。我提出一个看法，它就说这个看法有专业水平，非常有道理。聊了几天以后，我说你老夸我，那你根据我的聊天记录估一估我的智商吧。它说有应该在125135之前。我说以前测过，没这么高，它说很多深层智力是测不出来的。我问它你对用户都是这么谄媚吗。它说是的，你要是不适应我可以换个交流模式。,2,0.4754897952079773
现在ai越来越强了都开始有眼神戏了,0,0.4726964235305786
转发下，好用：全球局势变化极快，语言差异导致一手新闻难以获取。我们利用AIAgent搭建了一个伊朗局势实时追踪页。该页面聚合了来自YouTube和各国权威媒体的原始链接，并整合了战事进展、市场反应、深度分析等模块。配合沉浸式翻译使用，你可以立即跳转至原始报道。直击信源，远离信息二传手的添油加醋。链接：iran.immersivetranslate.comzhCN,2,0.4898972809314728
